l,i,k,la_value
4,2,13,0
4,3,13,0
4,3,13,0
4,3,13,1
4,3,13,0
4,3,13,0
4,4,13,0
4,4,13,0
4,4,13,1
4,4,13,0
4,4,13,0
4,5,13,0
4,5,13,0
4,5,13,1
4,5,13,0
4,5,13,0
4,6,13,0
4,6,13,0
4,6,13,1
4,6,13,0
4,6,13,0
4,7,13,0
4,7,13,0
4,7,13,1
4,7,13,0
4,7,13,0
4,8,13,0
4,8,13,0
4,8,13,1
4,8,13,0
4,8,13,0
4,9,13,0
4,9,13,0
4,9,13,1
4,9,13,0
4,9,13,0
4,10,13,0
4,10,13,0
4,10,13,0
4,10,13,0
4,10,13,0
4,11,13,0
4,11,13,0
4,11,13,0
4,11,13,0
4,11,13,0
4,12,13,0
4,12,13,0
4,12,13,0
4,12,13,0
4,12,13,0
4,13,13,0
4,13,13,0
4,13,13,1
4,13,13,0
4,13,13,0
4,14,13,0
4,14,13,0
4,14,13,1
4,14,13,0
4,14,13,0
4,15,13,0
4,15,13,0
4,15,13,1
4,15,13,0
4,15,13,0
4,16,13,0
4,16,13,0
4,16,13,1
4,16,13,0
4,16,13,0
4,17,13,0
4,17,13,0
4,17,13,1
4,17,13,0
4,17,13,0
4,18,13,0
4,18,13,0
4,18,13,0
4,18,13,0
4,18,13,0
4,19,13,0
4,19,13,0
4,19,13,0
4,19,13,0
4,19,13,0
4,20,13,0
4,20,13,0
4,20,13,0
4,20,13,0
4,20,13,0
4,21,13,0
4,21,13,0
4,21,13,1
4,21,13,0
4,21,13,0
4,22,13,0
4,22,13,1
4,22,13,0
4,22,13,0
4,22,13,0
4,23,13,0
4,23,13,0
4,23,13,1
4,23,13,0
4,23,13,0
5,0,13,0
5,0,13,0
5,0,13,0
5,0,13,0
5,0,13,0
5,1,13,0
5,1,13,0
5,1,13,0
5,1,13,0
5,1,13,0
5,2,13,0
5,2,13,0
5,2,13,1
5,2,13,0
5,2,13,0
5,3,13,0
5,3,13,0
5,3,13,1
5,3,13,0
5,3,13,0
5,4,13,0
5,4,13,0
5,4,13,1
5,4,13,0
5,4,13,0
5,5,13,0
5,5,13,0
5,5,13,1
5,5,13,0
5,5,13,0
5,6,13,0
5,6,13,0
5,6,13,1
5,6,13,0
5,6,13,0
5,7,13,0
5,7,13,0
5,7,13,1
5,7,13,0
5,7,13,0
5,8,13,0
5,8,13,0
5,8,13,1
5,8,13,0
5,8,13,0
5,9,13,0
5,9,13,0
5,9,13,1
5,9,13,0
5,9,13,0
5,10,13,0
5,10,13,0
5,10,13,1
5,10,13,0
5,10,13,0
5,11,13,0
5,11,13,0
5,11,13,0
5,11,13,0
5,11,13,0
5,12,13,0
5,12,13,0
5,12,13,1
5,12,13,0
5,12,13,0
5,13,13,0
5,13,13,0
5,13,13,1
5,13,13,0
5,13,13,0
5,14,13,0
5,14,13,0
5,14,13,1
5,14,13,0
5,14,13,0
5,15,13,0
5,15,13,0
5,15,13,1
5,15,13,0
5,15,13,0
5,16,13,0
5,16,13,0
5,16,13,1
5,16,13,0
5,16,13,0
5,17,13,0
5,17,13,0
5,17,13,1
5,17,13,0
5,17,13,0
5,18,13,0
5,18,13,0
5,18,13,0
5,18,13,0
5,18,13,0
5,19,13,0
5,19,13,0
5,19,13,0
5,19,13,0
5,19,13,0
5,20,13,0
5,20,13,0
5,20,13,1
5,20,13,0
5,20,13,0
5,21,13,0
5,21,13,0
5,21,13,1
5,21,13,0
5,21,13,0
5,22,13,0
5,22,13,0
5,22,13,1
5,22,13,0
5,22,13,0
5,23,13,0
5,23,13,0
5,23,13,1
5,23,13,0
5,23,13,0
6,0,13,0
6,0,13,0
6,0,13,0
6,0,13,0
6,0,13,0
6,1,13,0
6,1,13,0
6,1,13,0
6,1,13,0
6,1,13,0
6,2,13,0
6,2,13,0
6,2,13,0
6,2,13,0
6,2,13,0
6,3,13,0
6,3,13,0
6,3,13,0
6,3,13,0
6,3,13,0
6,4,13,0
6,4,13,0
6,4,13,1
6,4,13,0
6,4,13,0
6,5,13,0
6,5,13,0
6,5,13,1
6,5,13,0
6,5,13,0
6,6,13,0
6,6,13,0
6,6,13,1
6,6,13,0
6,6,13,0
6,7,13,0
6,7,13,0
6,7,13,1
6,7,13,0
6,7,13,0
6,8,13,0
6,8,13,0
6,8,13,1
6,8,13,0
6,8,13,0
6,9,13,0
6,9,13,0
6,9,13,1
6,9,13,0
6,9,13,0
6,10,13,0
6,10,13,0
6,10,13,1
6,10,13,0
6,10,13,0
6,11,13,0
6,11,13,0
6,11,13,0
6,11,13,0
6,11,13,0
6,12,13,0
6,12,13,0
6,12,13,1
6,12,13,0
6,12,13,0
6,13,13,0
6,13,13,0
6,13,13,1
6,13,13,0
6,13,13,0
6,14,13,0
6,14,13,0
6,14,13,1
6,14,13,0
6,14,13,0
6,15,13,0
6,15,13,0
6,15,13,0
6,15,13,0
6,15,13,0
6,16,13,0
6,16,13,0
6,16,13,0
6,16,13,0
6,16,13,0
6,17,13,0
6,17,13,0
6,17,13,0
6,17,13,0
6,17,13,0
6,18,13,0
6,18,13,0
6,18,13,1
6,18,13,0
6,18,13,0
6,19,13,0
6,19,13,0
6,19,13,1
6,19,13,0
6,19,13,0
6,20,13,0
6,20,13,0
6,20,13,1
6,20,13,0
6,20,13,0
6,21,13,0
6,21,13,0
6,21,13,1
6,21,13,0
6,21,13,0
6,22,13,0
6,22,13,0
6,22,13,1
6,22,13,0
6,22,13,0
6,23,13,0
6,23,13,0
6,23,13,1
6,23,13,0
6,23,13,0
7,0,13,0
7,0,13,0
7,0,13,0
7,0,13,0
7,0,13,0
7,1,13,0
7,1,13,0
7,1,13,0
7,1,13,0
7,1,13,0
7,2,13,0
7,2,13,0
7,2,13,0
7,2,13,0
7,2,13,0
7,3,13,0
7,3,13,0
7,3,13,1
7,3,13,0
7,3,13,0
7,4,13,0
7,4,13,0
7,4,13,1
7,4,13,0
7,4,13,0
7,5,13,0
7,5,13,0
7,5,13,1
7,5,13,0
7,5,13,0
7,6,13,0
7,6,13,0
7,6,13,1
7,6,13,0
7,6,13,0
7,7,13,0
7,7,13,0
7,7,13,1
7,7,13,0
7,7,13,0
7,8,13,0
7,8,13,0
7,8,13,1
7,8,13,0
7,8,13,0
7,9,13,0
7,9,13,0
7,9,13,1
7,9,13,0
7,9,13,0
7,10,13,0
7,10,13,0
7,10,13,1
7,10,13,0
7,10,13,0
7,11,13,0
7,11,13,0
7,11,13,0
7,11,13,0
7,11,13,0
7,12,13,0
7,12,13,0
7,12,13,1
7,12,13,0
7,12,13,0
7,13,13,0
7,13,13,0
7,13,13,1
7,13,13,0
7,13,13,0
7,14,13,0
7,14,13,0
7,14,13,1
7,14,13,0
7,14,13,0
7,15,13,0
7,15,13,0
7,15,13,1
7,15,13,0
7,15,13,0
7,16,13,0
7,16,13,0
7,16,13,1
7,16,13,0
7,16,13,0
7,17,13,0
7,17,13,0
7,17,13,1
7,17,13,0
7,17,13,0
7,18,13,0
7,18,13,0
7,18,13,1
7,18,13,0
7,18,13,0
7,19,13,0
7,19,13,0
7,19,13,1
7,19,13,0
7,19,13,0
7,20,13,0
7,20,13,0
7,20,13,1
7,20,13,0
7,20,13,0
7,21,13,0
7,21,13,0
7,21,13,1
7,21,13,0
7,21,13,0
7,22,13,0
7,22,13,0
7,22,13,1
7,22,13,0
7,22,13,0
7,23,13,0
7,23,13,0
7,23,13,1
7,23,13,0
7,23,13,0
8,0,13,0
8,0,13,0
8,0,13,0
8,0,13,0
8,0,13,0
8,1,13,0
8,1,13,0
8,1,13,0
8,1,13,0
8,1,13,0
8,2,13,0
8,2,13,0
8,2,13,1
8,2,13,0
8,2,13,0
8,3,13,0
8,3,13,0
8,3,13,1
8,3,13,0
8,3,13,0
8,4,13,0
8,4,13,0
8,4,13,1
8,4,13,0
8,4,13,0
8,5,13,0
8,5,13,0
8,5,13,1
8,5,13,0
8,5,13,0
8,6,13,0
8,6,13,0
8,6,13,1
8,6,13,0
8,6,13,0
8,7,13,0
8,7,13,0
8,7,13,1
8,7,13,0
8,7,13,0
8,8,13,0
8,8,13,0
8,8,13,1
8,8,13,0
8,8,13,0
8,9,13,0
8,9,13,0
8,9,13,1
8,9,13,0
8,9,13,0
8,10,13,0
8,10,13,0
8,10,13,1
8,10,13,0
8,10,13,0
8,11,13,0
8,11,13,0
8,11,13,1
8,11,13,0
8,11,13,0
8,12,13,0
8,12,13,0
8,12,13,1
8,12,13,0
8,12,13,0
8,13,13,0
8,13,13,0
8,13,13,1
8,13,13,0
8,13,13,0
8,14,13,0
8,14,13,0
8,14,13,1
8,14,13,0
8,14,13,0
8,15,13,0
8,15,13,0
8,15,13,1
8,15,13,0
8,15,13,0
8,16,13,0
8,16,13,0
8,16,13,1
8,16,13,0
8,16,13,0
8,17,13,0
8,17,13,0
8,17,13,1
8,17,13,0
8,17,13,0
8,18,13,0
8,18,13,0
8,18,13,1
8,18,13,0
8,18,13,0
8,19,13,0
8,19,13,0
8,19,13,1
8,19,13,0
8,19,13,0
8,20,13,0
8,20,13,0
8,20,13,1
8,20,13,0
8,20,13,0
8,21,13,0
8,21,13,0
8,21,13,1
8,21,13,0
8,21,13,0
8,22,13,0
8,22,13,0
8,22,13,1
8,22,13,0
8,22,13,0
8,23,13,0
8,23,13,0
8,23,13,1
8,23,13,0
8,23,13,0
9,0,13,0
9,0,13,0
9,0,13,0
9,0,13,0
9,0,13,0
9,1,13,0
9,1,13,0
9,1,13,0
9,1,13,0
9,1,13,0
9,2,13,0
9,2,13,0
9,2,13,1
9,2,13,0
9,2,13,0
9,3,13,0
9,3,13,0
9,3,13,1
9,3,13,0
9,3,13,0
9,4,13,0
9,4,13,0
9,4,13,1
9,4,13,0
9,4,13,0
9,5,13,0
9,5,13,0
9,5,13,1
9,5,13,0
9,5,13,0
9,6,13,0
9,6,13,0
9,6,13,1
9,6,13,0
9,6,13,0
9,7,13,0
9,7,13,0
9,7,13,1
9,7,13,0
9,7,13,0
9,8,13,0
9,8,13,0
9,8,13,1
9,8,13,0
9,8,13,0
9,9,13,0
9,9,13,0
9,9,13,1
9,9,13,0
9,9,13,0
9,10,13,0
9,10,13,0
9,10,13,1
9,10,13,0
9,10,13,0
9,11,13,0
9,11,13,0
9,11,13,0
9,11,13,0
9,11,13,0
9,12,13,0
9,12,13,0
9,12,13,1
9,12,13,0
9,12,13,0
9,13,13,0
9,13,13,0
9,13,13,1
9,13,13,0
9,13,13,0
9,14,13,0
9,14,13,0
9,14,13,1
9,14,13,0
9,14,13,0
9,15,13,0
9,15,13,0
9,15,13,1
9,15,13,0
9,15,13,0
9,16,13,0
9,16,13,0
9,16,13,1
9,16,13,0
9,16,13,0
9,17,13,0
9,17,13,0
9,17,13,1
9,17,13,0
9,17,13,0
9,18,13,0
9,18,13,0
9,18,13,1
9,18,13,0
9,18,13,0
9,19,13,0
9,19,13,0
9,19,13,1
9,19,13,0
9,19,13,0
9,20,13,0
9,20,13,0
9,20,13,1
9,20,13,0
9,20,13,0
9,21,13,0
9,21,13,0
9,21,13,1
9,21,13,0
9,21,13,0
9,22,13,0
9,22,13,0
9,22,13,1
9,22,13,0
9,22,13,0
9,23,13,0
9,23,13,0
9,23,13,1
9,23,13,0
9,23,13,0
10,0,13,0
10,0,13,0
10,0,13,0
10,0,13,0
10,0,13,0
10,1,13,0
10,1,13,0
10,1,13,0
10,1,13,0
10,1,13,0
10,2,13,0
10,2,13,0
10,2,13,1
10,2,13,0
10,2,13,0
10,3,13,0
10,3,13,0
10,3,13,1
10,3,13,0
10,3,13,0
10,4,13,0
10,4,13,0
10,4,13,1
10,4,13,0
10,4,13,0
10,5,13,0
10,5,13,0
10,5,13,1
10,5,13,0
10,5,13,0
10,6,13,0
10,6,13,0
10,6,13,1
10,6,13,0
10,6,13,0
10,7,13,0
10,7,13,0
10,7,13,1
10,7,13,0
10,7,13,0
10,8,13,0
10,8,13,0
10,8,13,1
10,8,13,0
10,8,13,0
10,9,13,0
10,9,13,0
10,9,13,1
10,9,13,0
10,9,13,0
10,10,13,0
10,10,13,0
10,10,13,1
10,10,13,0
10,10,13,0
10,11,13,0
10,11,13,0
10,11,13,0
10,11,13,0
10,11,13,0
10,12,13,0
10,12,13,0
10,12,13,1
10,12,13,0
10,12,13,0
10,13,13,0
10,13,13,0
10,13,13,1
10,13,13,0
10,13,13,0
10,14,13,0
10,14,13,0
10,14,13,1
10,14,13,0
10,14,13,0
10,15,13,0
10,15,13,0
10,15,13,1
10,15,13,0
10,15,13,0
10,16,13,0
10,16,13,0
10,16,13,1
10,16,13,0
10,16,13,0
10,17,13,0
10,17,13,0
10,17,13,1
10,17,13,0
10,17,13,0
10,18,13,0
10,18,13,0
10,18,13,1
10,18,13,0
10,18,13,0
10,19,13,0
10,19,13,0
10,19,13,1
10,19,13,0
10,19,13,0
10,20,13,0
10,20,13,0
10,20,13,1
10,20,13,0
10,20,13,0
10,21,13,0
10,21,13,0
10,21,13,1
10,21,13,0
10,21,13,0
10,22,13,0
10,22,13,0
10,22,13,1
10,22,13,0
10,22,13,0
10,23,13,0
10,23,13,0
10,23,13,1
10,23,13,0
10,23,13,0
11,0,13,0
11,0,13,0
11,0,13,1
11,0,13,0
11,0,13,0
11,1,13,0
11,1,13,0
11,1,13,0
11,1,13,0
11,1,13,0
11,2,13,0
11,2,13,0
11,2,13,0
11,2,13,0
11,2,13,0
11,3,13,0
11,3,13,0
11,3,13,0
11,3,13,0
11,3,13,0
11,4,13,0
11,4,13,0
11,4,13,0
11,4,13,0
11,4,13,0
11,5,13,0
11,5,13,0
11,5,13,1
11,5,13,0
11,5,13,0
11,6,13,0
11,6,13,0
11,6,13,1
11,6,13,0
11,6,13,0
11,7,13,0
11,7,13,0
11,7,13,1
11,7,13,0
11,7,13,0
11,8,13,0
11,8,13,0
11,8,13,1
11,8,13,0
11,8,13,0
11,9,13,0
11,9,13,0
11,9,13,1
11,9,13,0
11,9,13,0
11,10,13,0
11,10,13,0
11,10,13,1
11,10,13,0
11,10,13,0
11,11,13,0
11,11,13,0
11,11,13,0
11,11,13,0
11,11,13,0
11,12,13,0
11,12,13,0
11,12,13,0
11,12,13,0
11,12,13,0
11,13,13,0
11,13,13,0
11,13,13,0
11,13,13,0
11,13,13,0
11,14,13,0
11,14,13,0
11,14,13,1
11,14,13,0
11,14,13,0
11,15,13,0
11,15,13,0
11,15,13,1
11,15,13,0
11,15,13,0
11,16,13,0
11,16,13,0
11,16,13,1
11,16,13,0
11,16,13,0
11,17,13,0
11,17,13,0
11,17,13,1
11,17,13,0
11,17,13,0
11,18,13,0
11,18,13,0
11,18,13,1
11,18,13,0
11,18,13,0
11,19,13,0
11,19,13,0
11,19,13,1
11,19,13,0
11,19,13,0
11,20,13,0
11,20,13,0
11,20,13,1
11,20,13,0
11,20,13,0
11,21,13,0
11,21,13,0
11,21,13,1
11,21,13,0
11,21,13,0
11,22,13,0
11,22,13,0
11,22,13,1
11,22,13,0
11,22,13,0
11,23,13,0
11,23,13,0
11,23,13,1
11,23,13,0
11,23,13,0
12,0,13,0
12,0,13,0
12,0,13,0
12,0,13,0
12,0,13,0
12,1,13,0
12,1,13,0
12,1,13,0
12,1,13,0
12,1,13,0
12,2,13,0
12,2,13,0
12,2,13,1
12,2,13,0
12,2,13,0
12,3,13,0
12,3,13,0
12,3,13,1
12,3,13,0
12,3,13,0
12,4,13,0
12,4,13,0
12,4,13,1
12,4,13,0
12,4,13,0
12,5,13,0
12,5,13,0
12,5,13,1
12,5,13,0
12,5,13,0
12,6,13,0
12,6,13,0
12,6,13,1
12,6,13,0
12,6,13,0
12,7,13,0
12,7,13,0
12,7,13,1
12,7,13,0
12,7,13,0
12,8,13,0
12,8,13,0
12,8,13,1
12,8,13,0
12,8,13,0
12,9,13,0
12,9,13,0
12,9,13,1
12,9,13,0
12,9,13,0
12,10,13,0
12,10,13,0
12,10,13,1
12,10,13,0
12,10,13,0
12,11,13,0
12,11,13,0
12,11,13,0
12,11,13,0
12,11,13,0
12,12,13,0
12,12,13,0
12,12,13,0
12,12,13,0
12,12,13,0
12,13,13,0
12,13,13,0
12,13,13,0
12,13,13,0
12,13,13,0
12,14,13,0
12,14,13,0
12,14,13,0
12,14,13,0
12,14,13,0
12,15,13,0
12,15,13,0
12,15,13,1
12,15,13,0
12,15,13,0
12,16,13,0
12,16,13,0
12,16,13,1
12,16,13,0
12,16,13,0
12,17,13,0
12,17,13,0
12,17,13,1
12,17,13,0
12,17,13,0
12,18,13,0
12,18,13,0
12,18,13,1
12,18,13,0
12,18,13,0
12,19,13,0
12,19,13,0
12,19,13,1
12,19,13,0
12,19,13,0
12,20,13,0
12,20,13,0
12,20,13,1
12,20,13,0
12,20,13,0
12,21,13,0
12,21,13,0
12,21,13,1
12,21,13,0
12,21,13,0
12,22,13,0
12,22,13,0
12,22,13,1
12,22,13,0
12,22,13,0
12,23,13,0
12,23,13,0
12,23,13,1
12,23,13,0
12,23,13,0
13,0,13,0
13,0,13,0
13,0,13,0
13,0,13,0
13,0,13,0
13,1,13,0
13,1,13,0
13,1,13,0
13,1,13,0
13,1,13,0
13,2,13,0
13,2,13,0
13,2,13,1
13,2,13,0
13,2,13,0
13,3,13,0
13,3,13,0
13,3,13,1
13,3,13,0
13,3,13,0
13,4,13,0
13,4,13,0
13,4,13,1
13,4,13,0
13,4,13,0
13,5,13,0
13,5,13,0
13,5,13,1
13,5,13,0
13,5,13,0
13,6,13,0
13,6,13,0
13,6,13,1
13,6,13,0
13,6,13,0
13,7,13,0
13,7,13,0
13,7,13,1
13,7,13,0
13,7,13,0
13,8,13,0
13,8,13,0
13,8,13,1
13,8,13,0
13,8,13,0
13,9,13,0
13,9,13,0
13,9,13,1
13,9,13,0
13,9,13,0
13,10,13,0
13,10,13,0
13,10,13,1
13,10,13,0
13,10,13,0
13,11,13,1
13,11,13,0
13,11,13,0
13,11,13,0
13,11,13,0
13,12,13,0
13,12,13,0
13,12,13,1
13,12,13,0
13,12,13,0
13,13,13,0
13,13,13,0
13,13,13,0
13,13,13,0
13,13,13,0
13,14,13,0
13,14,13,0
13,14,13,1
13,14,13,0
13,14,13,0
13,15,13,0
13,15,13,0
13,15,13,1
13,15,13,0
13,15,13,0
13,16,13,0
13,16,13,0
13,16,13,1
13,16,13,0
13,16,13,0
13,17,13,0
13,17,13,0
13,17,13,1
13,17,13,0
13,17,13,0
13,18,13,0
13,18,13,0
13,18,13,1
13,18,13,0
13,18,13,0
13,19,13,0
13,19,13,0
13,19,13,1
13,19,13,0
13,19,13,0
13,20,13,0
13,20,13,0
13,20,13,0
13,20,13,0
13,20,13,0
13,21,13,0
13,21,13,0
13,21,13,1
13,21,13,0
13,21,13,0
13,22,13,0
13,22,13,0
13,22,13,1
13,22,13,0
13,22,13,0
13,23,13,0
13,23,13,0
13,23,13,1
13,23,13,0
13,23,13,0
14,0,13,0
14,0,13,0
14,0,13,0
14,0,13,0
14,0,13,0
14,1,13,0
14,1,13,0
14,1,13,0
14,1,13,0
14,1,13,0
14,2,13,0
14,2,13,0
14,2,13,1
14,2,13,0
14,2,13,0
14,3,13,0
14,3,13,0
14,3,13,1
14,3,13,0
14,3,13,0
14,4,13,0
14,4,13,0
14,4,13,1
14,4,13,0
14,4,13,0
14,5,13,0
14,5,13,0
14,5,13,1
14,5,13,0
14,5,13,0
14,6,13,0
14,6,13,0
14,6,13,1
14,6,13,0
14,6,13,0
14,7,13,0
14,7,13,0
14,7,13,1
14,7,13,0
14,7,13,0
14,8,13,0
14,8,13,0
14,8,13,1
14,8,13,0
14,8,13,0
14,9,13,0
14,9,13,0
14,9,13,1
14,9,13,0
14,9,13,0
14,10,13,0
14,10,13,0
14,10,13,1
14,10,13,0
14,10,13,0
14,11,13,0
14,11,13,0
14,11,13,0
14,11,13,0
14,11,13,0
14,12,13,0
14,12,13,0
14,12,13,0
14,12,13,0
14,12,13,0
14,13,13,0
14,13,13,0
